Entity,Code,Day,cumulative_estimated_daily_excess_deaths,Total confirmed deaths due to COVID-19,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot
Nicaragua,NIC,2021-12-12,,214,,
Nicaragua,NIC,2021-12-19,,215,,
Nicaragua,NIC,2021-12-26,,216,,
Nicaragua,NIC,2022-01-02,,217,,
Nicaragua,NIC,2022-01-09,,218,,
Nicaragua,NIC,2022-01-16,,218,,
Nicaragua,NIC,2022-01-23,,219,,
Nicaragua,NIC,2022-01-30,,220,,
Nicaragua,NIC,2022-02-06,,221,,
Nicaragua,NIC,2022-02-13,,222,,
Nicaragua,NIC,2022-02-20,,223,,
Nicaragua,NIC,2022-02-27,,224,,
Nicaragua,NIC,2022-03-06,,225,,
Nicaragua,NIC,2022-03-13,,226,,
Nicaragua,NIC,2022-03-20,,228,,
Nicaragua,NIC,2022-03-27,,229,,
Nicaragua,NIC,2022-04-03,,230,,
Nicaragua,NIC,2022-04-10,,231,,
Nicaragua,NIC,2022-04-17,,232,,
Nicaragua,NIC,2022-04-24,,233,,
Nicaragua,NIC,2022-05-01,,234,,
Nicaragua,NIC,2022-05-08,,235,,
Nicaragua,NIC,2022-05-15,,236,,
Nicaragua,NIC,2022-05-22,,237,,
Nicaragua,NIC,2022-05-29,,238,,
Nicaragua,NIC,2022-06-05,,239,,
Nicaragua,NIC,2022-06-12,,240,,
Nicaragua,NIC,2022-06-19,,241,,
Nicaragua,NIC,2022-06-26,,241,,
Nicaragua,NIC,2022-07-03,,242,,
Nicaragua,NIC,2022-07-10,,243,,
Nicaragua,NIC,2022-07-17,,244,,
Nicaragua,NIC,2022-07-24,,244,,
Nicaragua,NIC,2022-07-31,,244,,
Nicaragua,NIC,2022-08-07,,244,,
Nicaragua,NIC,2022-08-14,,244,,
Nicaragua,NIC,2022-08-21,,244,,
Nicaragua,NIC,2022-08-28,,244,,
Nicaragua,NIC,2022-09-04,,244,,
Nicaragua,NIC,2022-09-11,,244,,
Nicaragua,NIC,2022-09-18,,244,,
Nicaragua,NIC,2022-09-25,,245,,
Nicaragua,NIC,2022-10-02,,245,,
Nicaragua,NIC,2022-10-09,,245,,
Nicaragua,NIC,2022-10-16,,245,,
Nicaragua,NIC,2022-10-23,,245,,
Nicaragua,NIC,2022-10-30,,245,,
Nicaragua,NIC,2022-11-06,,245,,
Nicaragua,NIC,2022-11-13,,245,,
Nicaragua,NIC,2022-11-20,,245,,
Nicaragua,NIC,2022-11-27,,245,,
Nicaragua,NIC,2022-12-04,,245,,
Nicaragua,NIC,2022-12-11,,245,,
Nicaragua,NIC,2022-12-18,,245,,
Nicaragua,NIC,2022-12-25,,245,,
Nicaragua,NIC,2023-01-01,,245,,
Nicaragua,NIC,2023-01-08,,245,,
Nicaragua,NIC,2023-01-15,,245,,
Nicaragua,NIC,2023-01-22,,245,,
Nicaragua,NIC,2023-01-29,,245,,
Nicaragua,NIC,2023-02-05,,245,,
Nicaragua,NIC,2023-02-12,,245,,
Nicaragua,NIC,2023-02-19,,245,,
Nicaragua,NIC,2023-02-26,,245,,
Nicaragua,NIC,2023-03-05,,245,,
Nicaragua,NIC,2023-03-12,,245,,
Nicaragua,NIC,2023-03-19,,245,,
Nicaragua,NIC,2023-03-26,,245,,
Nicaragua,NIC,2023-04-02,,245,,
Nicaragua,NIC,2023-04-09,,245,,
Nicaragua,NIC,2023-04-16,,245,,
Nicaragua,NIC,2023-04-23,,245,,
Nicaragua,NIC,2023-04-30,,245,,
Nicaragua,NIC,2023-05-07,,245,,
Nicaragua,NIC,2023-05-14,,245,,
Nicaragua,NIC,2023-05-21,,245,,
Nicaragua,NIC,2023-05-28,,245,,
Nicaragua,NIC,2023-06-04,,245,,
Nicaragua,NIC,2023-06-11,,245,,
Nicaragua,NIC,2023-06-18,,245,,
Nicaragua,NIC,2023-06-25,,245,,
Nicaragua,NIC,2023-07-02,,245,,
Nicaragua,NIC,2023-07-09,,245,,
Nicaragua,NIC,2023-07-16,,245,,
Nicaragua,NIC,2023-07-23,,245,,
Nicaragua,NIC,2023-07-30,,245,,
Nicaragua,NIC,2023-08-06,,245,,
Nicaragua,NIC,2023-08-13,,245,,
Nicaragua,NIC,2023-08-20,,245,,
Nicaragua,NIC,2023-08-27,,245,,
Nicaragua,NIC,2023-09-03,,245,,
Nicaragua,NIC,2023-09-10,,245,,
Nicaragua,NIC,2023-09-17,,245,,
Nicaragua,NIC,2023-09-24,,245,,
Nicaragua,NIC,2023-10-01,,245,,
Nicaragua,NIC,2023-10-08,,245,,
Nicaragua,NIC,2023-10-15,,245,,
Nicaragua,NIC,2023-10-22,,245,,
Nicaragua,NIC,2023-10-29,,245,,
Nicaragua,NIC,2023-11-05,,245,,
Nicaragua,NIC,2023-11-12,,245,,
Nicaragua,NIC,2023-11-19,,245,,
Nicaragua,NIC,2023-11-26,,245,,
Nicaragua,NIC,2023-12-03,,245,,
Nicaragua,NIC,2023-12-10,,245,,
Nicaragua,NIC,2023-12-17,,245,,
Nicaragua,NIC,2023-12-24,,245,,
Nicaragua,NIC,2023-12-31,,245,,
Niger,NER,2020-01-01,103.6075,,103.6075,-58.782963
Niger,NER,2020-01-06,207.19528,,207.19528,-112.14969
Niger,NER,2020-01-13,310.23022,,310.23022,-165.57234
Niger,NER,2020-01-20,371.3578,,371.3578,-216.57684
Niger,NER,2020-01-27,435.59976,,516.74786,-252.35732
Niger,NER,2020-02-03,499.86493,,644.94464,-283.09293
Niger,NER,2020-02-10,576.8339,,805.59485,-284.69156
Niger,NER,2020-02-17,641.4522,,1041.1769,-353.50723
Niger,NER,2020-02-24,601.9453,,1061.332,-573.22144
Niger,NER,2020-03-02,608.21265,,1239.0457,-805.54034
Niger,NER,2020-03-09,609.84845,,1360.5726,-1102.6509
Niger,NER,2020-03-16,594.0744,,1506.6951,-1427.1371
Niger,NER,2020-03-23,583.9042,,1600.3881,-1817.3667
Niger,NER,2020-03-30,579.4058,,1775.6608,-2283.529
Niger,NER,2020-04-06,510.11325,,1916.842,-2832.74
Niger,NER,2020-04-13,491.30872,,1997.5698,-3309.787
Niger,NER,2020-04-20,517.0405,,2239.737,-3803.2131
Niger,NER,2020-04-27,951.5476,,2484.5938,-4358.564
Niger,NER,2020-05-04,1497.2416,,2793.6533,-4926.7715
Niger,NER,2020-05-11,1977.9833,,2952.6199,-5570.7812
Niger,NER,2020-05-18,2227.3933,,3118.988,-6336.5747
Niger,NER,2020-05-25,2481.5684,,3285.872,-6971.033
Niger,NER,2020-06-01,2848.1614,,3574.1611,-7386.704
Niger,NER,2020-06-08,3222.8699,,4048.2363,-7714.298
Niger,NER,2020-06-15,3666.969,,4599.977,-7597.4395
Niger,NER,2020-06-22,4173.545,,5085.2515,-7440.6567
Niger,NER,2020-06-29,4943.3604,,5599.348,-6797.6987
Niger,NER,2020-07-06,6007.1377,,6302.881,-6284.1504
Niger,NER,2020-07-13,7078.161,,7383.1206,-6341.262
Niger,NER,2020-07-20,7902.868,,8142.925,-6191.3164
Niger,NER,2020-07-27,8961.611,,8961.611,-6045.5347
Niger,NER,2020-08-03,9906.369,,9996.133,-6209.913
Niger,NER,2020-08-10,10451.383,,10812.393,-6388.746
Niger,NER,2020-08-17,11220.159,,11669.591,-6583.4233
Niger,NER,2020-08-24,11983.073,,12552.629,-6756.531
Niger,NER,2020-08-31,12693.497,,12996.261,-7028.8374
Niger,NER,2020-09-07,13406.371,,13805.865,-7286.118
Niger,NER,2020-09-14,14081.35,,14525.182,-7641.07
Niger,NER,2020-09-21,14797.2705,,15380.243,-7928.743
Niger,NER,2020-09-28,15069.906,,16245.763,-8161.1406
Niger,NER,2020-10-05,15414.564,,16366.751,-8398.6875
Niger,NER,2020-10-12,15768.402,,16737.34,-8704.655
Niger,NER,2020-10-19,16090.333,,17202.602,-8905.609
Niger,NER,2020-10-26,16427.135,,17667.098,-8916.833
Niger,NER,2020-11-02,17035.232,,18387.203,-8847.392
Niger,NER,2020-11-09,17661.594,,19387.918,-8808.109
Niger,NER,2020-11-16,18261.037,,20343.969,-8829.284
Niger,NER,2020-11-23,18837.256,,21226.383,-8757.297
Niger,NER,2020-11-30,19309.816,,22442.404,-8591.991
Niger,NER,2020-12-07,19803.855,,23262.932,-8517.955
Niger,NER,2020-12-14,20322.195,,24169.38,-8450.051
Niger,NER,2020-12-21,20843.176,,24768.127,-8337.441
Niger,NER,2020-12-28,21305.963,,25421.672,-8244.647
Niger,NER,2021-01-04,21540.162,,26071.268,-8162.4785
Niger,NER,2021-01-11,21720.484,,26513.975,-7986.4473
Niger,NER,2021-01-18,21836.533,,27219.977,-7804.7427
Niger,NER,2021-01-25,21997.566,,27790.361,-7623.846
Niger,NER,2021-02-01,22155.037,,28274.406,-7419.8423
Niger,NER,2021-02-08,22530.434,,28581.307,-7250.1426
Niger,NER,2021-02-15,23044.764,,28953.477,-7376.4116
Niger,NER,2021-02-22,23309.746,,29593.268,-7603.098
Niger,NER,2021-03-01,23623.906,,30036.852,-7871.4365
Niger,NER,2021-03-08,23819.307,,30425.104,-8108.1978
Niger,NER,2021-03-15,23931.62,,30794.06,-8360.214
Niger,NER,2021-03-22,24045.203,,31185.14,-8540.645
Niger,NER,2021-03-29,24217.045,,31634.275,-8665.325
Niger,NER,2021-04-05,24402.416,,31906.377,-8716.003
Niger,NER,2021-04-12,24608.068,,32624.002,-8758.143
Niger,NER,2021-04-19,25146.943,,33015.383,-8885.293
Niger,NER,2021-04-26,25661.154,,33332.95,-9151.063
Niger,NER,2021-05-03,26448.34,,33928.574,-9473.078
Niger,NER,2021-05-10,27284.537,,34745.973,-9785.562
Niger,NER,2021-05-17,27788.879,,35904.477,-10110.586
Niger,NER,2021-05-24,28185.918,,37223.47,-10283.727
Niger,NER,2021-05-31,28513.39,,38557.086,-10437.775
Niger,NER,2021-06-07,28897.295,,39518.363,-10485.374
Niger,NER,2021-06-14,29421.02,,40027.812,-10262.941
Niger,NER,2021-06-21,29946.8,,41370.3,-10001.796
Niger,NER,2021-06-28,30421.52,,42753.195,-9749.6455
Niger,NER,2021-07-05,31010.666,,43421.14,-9524.008
Niger,NER,2021-07-12,31566.941,,43492.22,-9281.9375
Niger,NER,2021-07-19,32087.314,,43593.69,-9031.185
Niger,NER,2021-07-26,32681.154,,43780.316,-8791.59
Niger,NER,2021-08-02,33180.008,,44335.656,-8571.338
Niger,NER,2021-08-09,33695.46,,44823.438,-8363.582
Niger,NER,2021-08-16,34131.605,,45308.883,-8170.163
Niger,NER,2021-08-23,34550.586,,45797.95,-7987.3125
Niger,NER,2021-08-30,35089.895,,46326.203,-7776.629
Niger,NER,2021-09-06,35462.08,,46844.348,-7588.4097
Niger,NER,2021-09-13,35840.875,,47361.605,-7410.5977
Niger,NER,2021-09-20,36128.656,,47842.95,-7239.8037
Niger,NER,2021-09-27,36439.96,,48411.42,-7064.082
Niger,NER,2021-10-04,36722.348,,48935.46,-6936.5337
Niger,NER,2021-10-11,36984.824,,49631.926,-6811.577
Niger,NER,2021-10-18,37282.62,,50534.46,-6696.393
Niger,NER,2021-10-25,37551.855,,51418.137,-6598.516
Niger,NER,2021-11-01,37926.152,,52301.223,-6407.625
Niger,NER,2021-11-08,38233.62,,53171.273,-6191.1826
Niger,NER,2021-11-15,38488.188,,53971.562,-5725.77
Niger,NER,2021-11-22,38743.336,,54748.836,-5438.5654
Niger,NER,2021-11-29,39065.18,,55550.723,-5243.596
Niger,NER,2021-12-06,39353.695,,56383.645,-5112.643
Niger,NER,2021-12-13,39762.83,,57161.7,-4950.716
Niger,NER,2021-12-20,40160.605,,57958.965,-4879.337
Niger,NER,2021-12-27,40585.91,,58856.2,-4767.4736
Niger,NER,2022-01-03,40985.008,,59373.4,-4633.6787
Niger,NER,2022-01-10,41313.1,,59852.53,-4414.734
Niger,NER,2022-01-17,41678.027,,60243.695,-4255.1323
Niger,NER,2022-01-24,42077.78,,60877.082,-4087.0842
Niger,NER,2022-01-31,42423.81,,61507.58,-3974.4656
Niger,NER,2022-02-07,42839.6,,62142.516,-3849.039
Niger,NER,2022-02-14,43177.836,,62788.676,-3717.7788
Niger,NER,2022-02-21,43543.566,,63295.99,-3579.0815
Niger,NER,2022-02-28,43974.703,,63676.543,-3465.1616
Niger,NER,2022-03-07,44423.24,,64081.28,-3405.4226
Niger,NER,2022-03-14,44946.098,,64314.918,-3405.253
Niger,NER,2022-03-21,45293.684,,64459.457,-3324.7722
Niger,NER,2022-03-28,45767.14,,64599.867,-3348.5505
Niger,NER,2022-04-04,46168.895,,64664.42,-3470.0686
Niger,NER,2022-04-11,46661.145,,64734.934,-3623.82
Niger,NER,2022-04-18,47012.133,,64797.523,-3765.1477
Niger,NER,2022-04-25,47459.785,,65072.113,-3901.7117
Niger,NER,2022-05-02,48012.82,,65892.336,-4051.1277
Niger,NER,2022-05-09,48416.523,,66688.31,-4139.1514
Niger,NER,2022-05-16,48810.64,,67478.22,-4062.8025
Niger,NER,2022-05-23,49331.598,,68303.51,-3975.6255
Niger,NER,2022-05-30,49683.95,,68779.56,-3873.0286
Niger,NER,2022-06-06,50037.336,,69157.02,-3670.9685
Niger,NER,2022-06-13,50368.445,,69519.664,-3414.2883
Niger,NER,2022-06-20,50613.82,,69965.875,-3143.9873
Niger,NER,2022-06-27,50947.01,,70462.55,-3127.5767
Niger,NER,2022-07-04,51254.52,,70916.86,-3164.2742
Niger,NER,2022-07-11,51569.746,,71288.1,-3191.7
Niger,NER,2022-07-18,51893.12,,71654.83,-3254.9607
Niger,NER,2022-07-25,52177.227,,72195.92,-3232.2656
Niger,NER,2022-08-01,52456.645,,72731.586,-3195.4993
Niger,NER,2022-08-08,52822.96,,73261.67,-3221.4407
Niger,NER,2022-08-15,53177.59,,73787.8,-3226.1926
Niger,NER,2022-08-22,53401.383,,74311.53,-3192.4526
Niger,NER,2022-08-29,53569.844,,74835.37,-3229.3406
Niger,NER,2022-09-05,53670.074,,75366.59,-3251.1755
Niger,NER,2022-09-12,53816.445,,75923.04,-3201.3953
Niger,NER,2022-09-19,53936.64,,76489.72,-3203.252
Niger,NER,2022-09-26,54071.42,,77027.664,-3104.6213
Niger,NER,2022-10-03,54239.652,,77555.54,-3111.596
Niger,NER,2022-10-10,54381.688,,78127.8,-3112.7573
Niger,NER,2022-10-17,54517.97,,78629.57,-3125.8992
Niger,NER,2022-10-24,54645.27,,79098.13,-3047.5168
Niger,NER,2022-10-31,54767.316,,79607.305,-3072.7942
Niger,NER,2022-11-07,54885.934,,80099.46,-2985.9197
Niger,NER,2022-11-14,55013.84,,80614.79,-3005.4648
Niger,NER,2022-11-21,55125.203,,81118.3,-3037.052
Niger,NER,2022-11-28,55165.586,,81512.234,-3079.6465
Niger,NER,2022-12-05,55212.582,,81904.914,-3153.3296
Niger,NER,2022-12-12,55248.566,,82284.2,-3200.3179
Niger,NER,2022-12-19,55281.035,,82674.92,-3236.739
Niger,NER,2022-12-26,55314.62,,83059.82,-3173.321
Niger,NER,2023-01-02,55350.375,,83455.555,-3214.7964
Niger,NER,2023-01-09,55492.074,,84153.08,-3313.1929
Niger,NER,2023-01-16,55649.17,,84821.97,-3410.5388
Niger,NER,2023-01-23,55810.086,,85458.5,-3438.5176
Niger,NER,2023-01-30,55861.28,,85839.766,-3461.3738
Niger,NER,2023-02-06,55912.598,,86195.5,-3388.4563
Niger,NER,2023-02-13,55996.83,,86571.46,-3283.193
Niger,NER,2023-02-20,56219.594,,87142.13,-3176.422
Niger,NER,2023-02-27,56432.78,,87696.32,-3074.71
Niger,NER,2023-03-06,56697.688,,88150.82,-2963.9204
Niger,NER,2023-03-13,56951.992,,88476.61,-2860.1238
Niger,NER,2023-03-20,57214.99,,88829.4,-2791.9834
Niger,NER,2023-03-27,57418.34,,89142.5,-2798.37
Niger,NER,2023-04-03,57675.72,,89453.8,-2857.6538
Niger,NER,2023-04-10,57937.562,,89812.5,-2909.3862
Niger,NER,2023-04-17,58191.074,,90138.32,-2805.062
Niger,NER,2023-04-24,58453.48,,90657.516,-2845.443
Niger,NER,2023-05-01,58609.08,,91267.38,-2736.7346
Niger,NER,2023-05-08,58866.316,,91904.92,-2774.4258
Niger,NER,2023-05-15,59180.34,,92569.086,-2746.2664
Niger,NER,2023-05-22,59438.496,,93312.93,-2715.0806
Niger,NER,2023-05-29,59699.77,,94069.18,-2692.9775
Niger,NER,2023-06-05,60017.832,,94733.34,-2666.2632
Niger,NER,2023-06-12,60240.438,,95318.53,-2567.4524
Niger,NER,2023-06-19,60361.668,,95912.5,-2472.5615
Niger,NER,2023-06-26,60482.57,,96506.69,-2378.482
Niger,NER,2023-07-03,60601.54,,97100.74,-2266.715
Niger,NER,2023-07-10,60884.82,,97753.24,-2206.945
Niger,NER,2023-07-17,61082.566,,98363.086,-2091.3289
Niger,NER,2023-07-24,61327.395,,98982.59,-1956.9962
Niger,NER,2023-07-31,61484.887,,99581.67,-1808.635
Niger,NER,2023-08-07,61642.312,,100242.69,-1673.4775
Niger,NER,2023-08-14,61742.355,,100901.664,-1541.2516
Niger,NER,2023-08-21,61773.477,,101543.77,-1441.5792
Niger,NER,2023-08-28,61874.965,,102212.68,-1281.305
Niger,NER,2023-09-04,61998.566,,102343.586,-1129.3639
Niger,NER,2023-09-11,62115.883,,102243.4,-991.6627
Niger,NER,2023-09-18,62219.76,,102155.72,-856.86395
Niger,NER,2023-09-25,62329.76,,102100.91,-723.5415
Niger,NER,2023-10-02,62436.363,,101801.42,-593.5821
Niger,NER,2023-10-09,62542.824,,101514.52,-461.01196
Niger,NER,2023-10-16,62648.098,,101225.56,-328.4418
Niger,NER,2023-10-23,62753.86,,100947.74,-195.18726
Niger,NER,2023-10-30,62921.9,,101030.914,-67.57959
Niger,NER,2023-11-06,63089.523,,101282.375,-113.55018
Niger,NER,2023-11-13,63257.15,,101533.83,-191.83524
Niger,NER,2023-11-18,63338.94,,101631.53,-248.62651
Niger,NER,2020-04-05,,57,,
Niger,NER,2020-04-12,,58,,
Niger,NER,2020-04-19,,58,,
Niger,NER,2020-04-26,,58,,
Niger,NER,2020-05-03,,60,,
Niger,NER,2020-05-10,,70,,
Niger,NER,2020-05-17,,75,,
Niger,NER,2020-05-24,,85,,
Niger,NER,2020-05-31,,88,,
Niger,NER,2020-06-07,,89,,
Niger,NER,2020-06-14,,90,,
Niger,NER,2020-06-21,,91,,
Niger,NER,2020-06-28,,91,,
Niger,NER,2020-07-05,,92,,
Niger,NER,2020-07-12,,92,,
Niger,NER,2020-07-19,,93,,
Niger,NER,2020-07-26,,93,,
Niger,NER,2020-08-02,,93,,
Niger,NER,2020-08-09,,93,,
Niger,NER,2020-08-16,,93,,
Niger,NER,2020-08-23,,93,,
Niger,NER,2020-08-30,,93,,
Niger,NER,2020-09-06,,93,,
Niger,NER,2020-09-13,,93,,
Niger,NER,2020-09-20,,93,,
Niger,NER,2020-09-27,,93,,
Niger,NER,2020-10-04,,93,,
Niger,NER,2020-10-11,,93,,
Niger,NER,2020-10-18,,93,,
Niger,NER,2020-10-25,,93,,
Niger,NER,2020-11-01,,93,,
Niger,NER,2020-11-08,,93,,
Niger,NER,2020-11-15,,94,,
Niger,NER,2020-11-22,,94,,
Niger,NER,2020-11-29,,94,,
Niger,NER,2020-12-06,,101,,
Niger,NER,2020-12-13,,101,,
Niger,NER,2020-12-20,,101,,
Niger,NER,2020-12-27,,101,,
Niger,NER,2021-01-03,,110,,
Niger,NER,2021-01-10,,128,,
Niger,NER,2021-01-17,,140,,
Niger,NER,2021-01-24,,153,,
Niger,NER,2021-01-31,,161,,
Niger,NER,2021-02-07,,165,,
Niger,NER,2021-02-14,,169,,
Niger,NER,2021-02-21,,170,,
Niger,NER,2021-02-28,,175,,
Niger,NER,2021-03-07,,177,,
Niger,NER,2021-03-14,,181,,
Niger,NER,2021-03-21,,185,,
Niger,NER,2021-03-28,,185,,
Niger,NER,2021-04-04,,188,,
Niger,NER,2021-04-11,,188,,
Niger,NER,2021-04-18,,190,,
Niger,NER,2021-04-25,,191,,
Niger,NER,2021-05-02,,191,,
Niger,NER,2021-05-09,,192,,
Niger,NER,2021-05-16,,192,,
Niger,NER,2021-05-23,,192,,
Niger,NER,2021-05-30,,192,,
Niger,NER,2021-06-06,,192,,
Niger,NER,2021-06-13,,192,,
Niger,NER,2021-06-20,,193,,
Niger,NER,2021-06-27,,193,,
Niger,NER,2021-07-04,,194,,
Niger,NER,2021-07-11,,194,,
Niger,NER,2021-07-18,,194,,
Niger,NER,2021-07-25,,195,,
Niger,NER,2021-08-01,,195,,
Niger,NER,2021-08-08,,196,,
Niger,NER,2021-08-15,,196,,
Niger,NER,2021-08-22,,196,,
Niger,NER,2021-08-29,,198,,
Niger,NER,2021-09-05,,199,,
Niger,NER,2021-09-12,,199,,
Niger,NER,2021-09-19,,201,,
Niger,NER,2021-09-26,,201,,
Niger,NER,2021-10-03,,203,,
Niger,NER,2021-10-10,,204,,
Niger,NER,2021-10-17,,204,,
Niger,NER,2021-10-24,,207,,
Niger,NER,2021-10-31,,212,,
Niger,NER,2021-11-07,,220,,
Niger,NER,2021-11-14,,231,,
Niger,NER,2021-11-21,,238,,
Niger,NER,2021-11-28,,254,,
Niger,NER,2021-12-05,,261,,
Niger,NER,2021-12-12,,268,,
Niger,NER,2021-12-19,,272,,
Niger,NER,2021-12-26,,274,,
Niger,NER,2022-01-02,,276,,
Niger,NER,2022-01-09,,280,,
Niger,NER,2022-01-16,,288,,
Niger,NER,2022-01-23,,295,,
Niger,NER,2022-01-30,,298,,
Niger,NER,2022-02-06,,302,,
Niger,NER,2022-02-13,,303,,
Niger,NER,2022-02-20,,303,,
Niger,NER,2022-02-27,,306,,
Niger,NER,2022-03-06,,307,,
Niger,NER,2022-03-13,,308,,
Niger,NER,2022-03-20,,308,,
Niger,NER,2022-03-27,,308,,
Niger,NER,2022-04-03,,308,,
Niger,NER,2022-04-10,,308,,
Niger,NER,2022-04-17,,308,,
Niger,NER,2022-04-24,,309,,
Niger,NER,2022-05-01,,309,,
Niger,NER,2022-05-08,,309,,
Niger,NER,2022-05-15,,310,,
Niger,NER,2022-05-22,,310,,
Niger,NER,2022-05-29,,310,,
Niger,NER,2022-06-05,,310,,
Niger,NER,2022-06-12,,310,,
Niger,NER,2022-06-19,,310,,
Niger,NER,2022-06-26,,311,,
Niger,NER,2022-07-03,,311,,
Niger,NER,2022-07-10,,311,,
Niger,NER,2022-07-17,,311,,
Niger,NER,2022-07-24,,311,,
Niger,NER,2022-07-31,,311,,
Niger,NER,2022-08-07,,311,,
Niger,NER,2022-08-14,,311,,
Niger,NER,2022-08-21,,312,,
Niger,NER,2022-08-28,,312,,
Niger,NER,2022-09-04,,312,,
Niger,NER,2022-09-11,,312,,
Niger,NER,2022-09-18,,313,,
Niger,NER,2022-09-25,,313,,
Niger,NER,2022-10-02,,313,,
Niger,NER,2022-10-09,,314,,
Niger,NER,2022-10-16,,314,,
Niger,NER,2022-10-23,,314,,
Niger,NER,2022-10-30,,314,,
Niger,NER,2022-11-06,,314,,
Niger,NER,2022-11-13,,314,,
Niger,NER,2022-11-20,,314,,
Niger,NER,2022-11-27,,314,,
Niger,NER,2022-12-04,,314,,
Niger,NER,2022-12-11,,314,,
Niger,NER,2022-12-18,,314,,
Niger,NER,2022-12-25,,314,,
Niger,NER,2023-01-01,,315,,
Niger,NER,2023-01-08,,315,,
Niger,NER,2023-01-15,,315,,
Niger,NER,2023-01-22,,315,,
Niger,NER,2023-01-29,,315,,
Niger,NER,2023-02-05,,315,,
Niger,NER,2023-02-12,,315,,
Niger,NER,2023-02-19,,315,,
Niger,NER,2023-02-26,,315,,
Niger,NER,2023-03-05,,315,,
Niger,NER,2023-03-12,,315,,
Niger,NER,2023-03-19,,315,,
Niger,NER,2023-03-26,,315,,
Niger,NER,2023-04-02,,315,,
Niger,NER,2023-04-09,,315,,
Niger,NER,2023-04-16,,315,,
Niger,NER,2023-04-23,,315,,
Niger,NER,2023-04-30,,315,,
Niger,NER,2023-05-07,,315,,
Niger,NER,2023-05-14,,315,,
Niger,NER,2023-05-21,,315,,
Niger,NER,2023-05-28,,315,,
Niger,NER,2023-06-04,,315,,
Niger,NER,2023-06-11,,315,,
Niger,NER,2023-06-18,,315,,
Niger,NER,2023-06-25,,315,,
Niger,NER,2023-07-02,,315,,
Niger,NER,2023-07-09,,315,,
Niger,NER,2023-07-16,,315,,
Niger,NER,2023-07-23,,315,,
Niger,NER,2023-07-30,,315,,
Niger,NER,2023-08-06,,315,,
Niger,NER,2023-08-13,,315,,
Niger,NER,2023-08-20,,315,,
Niger,NER,2023-08-27,,315,,
Niger,NER,2023-09-03,,315,,
Niger,NER,2023-09-10,,315,,
Niger,NER,2023-09-17,,315,,
Niger,NER,2023-09-24,,315,,
Niger,NER,2023-10-01,,315,,
Niger,NER,2023-10-08,,315,,
Niger,NER,2023-10-15,,315,,
Niger,NER,2023-10-22,,315,,
Niger,NER,2023-10-29,,315,,
Niger,NER,2023-11-05,,315,,
Niger,NER,2023-11-12,,315,,
Niger,NER,2023-11-19,,315,,
Niger,NER,2023-11-26,,315,,
Niger,NER,2023-12-03,,315,,
Niger,NER,2023-12-10,,315,,
Niger,NER,2023-12-17,,315,,
Niger,NER,2023-12-24,,315,,
Niger,NER,2023-12-31,,315,,
Nigeria,NGA,2020-01-01,821.30005,,2385.9973,-336.4226
Nigeria,NGA,2020-01-06,1642.4357,,4757.0396,-673.9137
Nigeria,NGA,2020-01-13,2465.1108,,7090.1133,-982.00714
Nigeria,NGA,2020-01-20,3295.0286,,9397.832,-1325.3489
Nigeria,NGA,2020-01-27,4123.424,,11716.437,-1633.4261
Nigeria,NGA,2020-02-03,4950.291,,14004.824,-2209.4004
Nigeria,NGA,2020-02-10,6426.7246,,16019.085,-2379.9365
Nigeria,NGA,2020-02-17,7822.9453,,18448.893,-2958.3132
Nigeria,NGA,2020-02-24,8373.026,,17354.64,-4702.821
Nigeria,NGA,2020-03-02,8706.9375,,16479.738,-7114.2134
Nigeria,NGA,2020-03-09,8592.015,,17433.54,-9460.755
Nigeria,NGA,2020-03-16,8451.542,,18384.57,-11701.691
Nigeria,NGA,2020-03-23,8176.8936,,19539.893,-16192.034
Nigeria,NGA,2020-03-30,7486.469,,19849.88,-20406.14
Nigeria,NGA,2020-04-06,6657.074,,20104.672,-24751.889
Nigeria,NGA,2020-04-13,6211.2695,,19700.904,-28630.508
Nigeria,NGA,2020-04-20,6108.582,,21450.908,-31822.35
Nigeria,NGA,2020-04-27,8243.451,,21541.762,-35456.008
Nigeria,NGA,2020-05-04,11822.265,,24735.285,-40228.285
Nigeria,NGA,2020-05-11,15392.358,,26936.24,-46605.105
Nigeria,NGA,2020-05-18,18898.748,,29089.77,-51520.996
Nigeria,NGA,2020-05-25,21995.209,,31947.598,-55635.375
Nigeria,NGA,2020-06-01,25310.963,,34115.746,-59602.793
Nigeria,NGA,2020-06-08,29209.488,,36918.37,-64042.066
Nigeria,NGA,2020-06-15,33985.832,,41154.625,-67730.1
Nigeria,NGA,2020-06-22,40731.785,,44201.695,-70114.68
Nigeria,NGA,2020-06-29,46872.34,,47713.6,-72707.46
Nigeria,NGA,2020-07-06,51873.3,,51873.3,-70416.36
Nigeria,NGA,2020-07-13,57062.125,,57062.125,-64163.527
Nigeria,NGA,2020-07-20,61950.254,,61950.254,-57659.363
Nigeria,NGA,2020-07-27,68115.164,,68115.164,-58056.67
Nigeria,NGA,2020-08-03,72583.36,,72583.36,-59011.957
Nigeria,NGA,2020-08-10,77258.84,,77258.84,-61058.008
Nigeria,NGA,2020-08-17,80430.84,,80430.84,-62544.863
Nigeria,NGA,2020-08-24,84972.58,,84972.58,-64295.957
Nigeria,NGA,2020-08-31,89126.13,,89126.13,-66904.484
