Name,Price,Producer,MPN,EAN,UPC,Ram Type,Size,Clock,Timings,Sticks,Product Page
Corsair Vengeance RGB RT,$166.1 USD,Corsair,CMN32GX4M4Z3200C16,0840006650614,,DDR4-3200,32 GB,3200,16-20-20-38,4,https://www.amazon.ca/dp/B09C5TVKY3?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$169.38 USD,Corsair,CMN64GX4M2Z3200C16W,0840006650669,,DDR4-3200,64 GB,3200,16-20-20-38,2,https://www.amazon.ca/dp/B09C5TY7K1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$170.27 USD,Corsair,CMN64GX4M2Z3200C16,0840006650652,,DDR4-3200,64 GB,3200,16-20-20-38,2,https://www.amazon.ca/dp/B09C5TW7Y4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$206.72 USD,Corsair,CMN32GX4M2Z4000C18,0840006650607,,DDR4-4000,32 GB,4000,18-22-22-42,2,https://www.amazon.ca/dp/B09C5TB37F?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$221.96 USD,Corsair,CMN64GX4M4Z3600C18,0840006650706,,DDR4-3600,64 GB,3600,18-22-22-42,4,https://www.amazon.ca/dp/B09C5TXJKX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$224.88 USD,Corsair,CMN32GX4M2Z4600C18,0840006652113,,DDR4-4600,32 GB,4600,18-22-22-42,2,https://www.amazon.ca/dp/B09C5TVH3V?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$253.87 USD,Corsair,CMN64GX4M4Z3200C16W,0840006650690,,DDR4-3200,64 GB,3200,16-20-20-38,4,https://www.amazon.ca/dp/B09C5RRM2P?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$253.87 USD,Corsair,CMN64GX4M4Z3200C16,0840006650683,,DDR4-3200,64 GB,3200,16-20-20-38,4,https://www.amazon.ca/dp/B09C5TFC17?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$305.75 USD,Corsair,CMN128GX4M4Z3600C18,0840006650461,,DDR4-3600,128 GB,3600,18-22-22-42,4,https://www.amazon.ca/dp/B09C5WHJW4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB RT,$692.73 USD,Corsair,CMN128GX4M4Z3200C16,0840006650454,,DDR4-3200,128 GB,3200,16-20-20-38,4,https://www.amazon.ca/dp/B09C5TTKGY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair Vengeance RGB Series black,,Corsair,CMR64GX4M4C3333C16,0843591032735,,DDR4-3333,64 GB,3333,16-18-18-36,4,
Corsair Vengeance RGB Series white,,Corsair,CMR32GX4M4C3200C16W,0843591062886,,DDR4-3200,32 GB,3200,16-18-18-36,4,
Corsair XMS DDR3-1600 CL9 für Core i5/i7,$38.73 USD,Corsair,CMX4GX3M2A1600C9,0843591005975,,DDR3-1600,4 GB,1600,,2,https://www.amazon.ca/Corsair-PC3-12800-1600Mhz-Channel-CMX4GX3M2A1600C9/dp/B002LE8D2A?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B002LE8D2A
Corsair XMS3 DDR3-1333 CL9,$39.19 USD,Corsair,CMX8GX3M1A1333C9,0843591016285,,DDR3-1333,8 GB,1333,,1,https://www.amazon.ca/Corsair-CMX8GX3M1A1333C9-Ddr3-1x8gb-1333/dp/B006XB56VI?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B006XB56VI
Corsair XMS3 DDR3-1333 CL9,$40.5 USD,Corsair,TW3X4G1333C9A,0843591005142,,DDR3-1333,4 GB,1333,,2,https://www.amazon.ca/Corsair-PC3-10666-1333mhz-240-pin-TW3X4G1333C9A/dp/B002D11C6U?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B002D11C6U
Corsair XMS3 DDR3-1333 CL9,$47.14 USD,Corsair,CMX8GX3M2A1333C9,0843591008693,,DDR3-1333,8 GB,1333,,2,https://www.amazon.ca/dp/B003N8GVUY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair XMS3 DDR3-1333 CL9 für AMD/Core i3/i5/i7,$29.61 USD,Corsair,CMX4GX3M1A1333C9,0843591010276,,DDR3-1333,4 GB,1333,,1,https://www.amazon.ca/Corsair-1333MHz-PC3-10666-240-Pin-CMX4GX3M1A1333C9/dp/B003ZDJ42O?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B003ZDJ42O
Corsair XMS3 DDR3-1600 CL9,$55.67 USD,Corsair,CMX8GX3M2A1600C9,0843591010146,,DDR3-1600,8 GB,1600,,2,https://www.amazon.ca/Corsair-Memory-Channel-240-Pin-CMX8GX3M2A1600C9/dp/B0042A7CAA?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0042A7CAA
Corsair — 12GB Triple Channel DDR3 Memory Kit,$58.75 USD,Corsair,CMZ12GX3M3A2000C10,5052733877898,843591010863,DDR3-2000,12 GB,2000,10-10-10-27,3,https://www.amazon.ca/dp/B004CRSM4S?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair — 16GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M2A2133C10,0843591042192,843591042192,DDR3-2133,16 GB,2133,10-11-11-31,2,
Corsair — 16GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M2A1600C10R,0843591024983,033585606596,DDR3-1600,16 GB,1600,10-10-10-27,2,
Corsair — 16GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M2A1866C10,8809321848894,132017848655,DDR3-1866,16 GB,1866,10-11-10-30,2,
Corsair — 16GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M2A1866C10R,0843591021975,843591021975,DDR3-1866,16 GB,1866,10-11-10-30,2,
Corsair — 16GB Dual Channel DDR3 Memory Kit,$87.04 USD,Corsair,CMZ16GX3M2A1600C10B,4054318578733,132017873602,DDR3-1600,16 GB,1600,10-10-10-27,2,https://www.amazon.ca/dp/B009M0TCK8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair — 16GB Dual/Quad Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M4X1866C9,0843591014816,843591014816,DDR3-1866,16 GB,1866,9-10-9-27,4,
Corsair — 16GB Dual/Quad Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M4X1866C9R,0012304322191,763615726740,DDR3-1866,16 GB,1866,9-10-9-27,4,
Corsair — 16GB Dual/Quad Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M4A2133C11B,4054318578788,843591024440,DDR3-2133,16 GB,2133,11-11-11-27,4,
Corsair — 16GB Dual/Quad Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M4X2133C11R,8435910169950,843591016995,DDR3-2133,16 GB,2133,11-11-11-27,4,
Corsair — 16GB Dual/Quad Channel DDR3 Memory Kit,,Corsair,CMZ16GX3M4X1600C9G,0843591012928,033585586706,DDR3-1600,16 GB,1600,9-9-9-24,4,
Corsair — 24GB Triple Channel DDR3 Memory Kit,$120.41 USD,Corsair,CMZ24GX3M6A1600C9,0843591011617,843591011617,DDR3-1600,24 GB,1600,9-9-9-24,6,https://www.amazon.ca/Ven-Ddr3-6x4gb-1600mhz-Black/dp/B004UPTEH6?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004UPTEH6
Corsair — 32GB Dual/Quad Channel DDR3 Memory Kit,$79.78 USD,Corsair,CMZ32GX3M4X1600C10,0021111181303,132017585888,DDR3-1600,32 GB,1600,10-10-10-27,4,https://www.amazon.ca/dp/B006EWUO22?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair — 4GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ4GX3M2A2000C10,5054629333532,843591011785,DDR3-2000,4 GB,2000,10-10-10-27,2,
Corsair — 4GB Dual Channel DDR3 Memory Kit,$30.46 USD,Corsair,CMZ4GX3M2A1600C9,0971478058803,971478058803,DDR3-1600,4 GB,1600,9-9-9-24,2,https://www.amazon.ca/dp/B004O69XAY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair — 4GB Single Module DDR3 Memory Kit,$29.01 USD,Corsair,CMZ4GX3M1A1600C9,9154400055137,779941080524,DDR3-1600,4 GB,1600,9-9-9-24,1,https://www.amazon.ca/dp/B004CRSM48?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Corsair — 4GB Single Module DDR3 Memory Kit,$33.08 USD,Corsair,CMZ4GX3M1A1600C9B,5054565241601,801940117960,DDR3-1600,4 GB,1600,9-9-9-24,1,https://www.amazon.ca/Corsair-Vengeance-Desktop-Memory-CMZ4GX3M1A1600C9B/dp/B004RFGALC?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B004RFGALC
Corsair — 64GB Quad Channel DDR3 Memory Kit,,Corsair,CMZ64GX3M8A1866C9,0843591036115,843591036115,DDR3-1866,64 GB,1866,9-10-9-27,8,
Corsair — 64GB Quad Channel DDR3 Memory Kit,$346.62 USD,Corsair,CMZ64GX3M8A1600C9,0843591024990,843591024990,DDR3-1600,64 GB,1600,9-9-9-24,8,https://www.amazon.ca/Corsair-Vengeance-Desktop-Motherboards-CMZ64GX3M8A1600C9/dp/B008KSHY2G?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B008KSHY2G
Corsair — 8GB 1.5V Dual Channel DDR3 Memory Kit,,Corsair,CMZ8GX3M2A2133C11R,5052181561943,843591016544,DDR3-2133,8 GB,2133,11-11-11-27,2,
Corsair — 8GB DDR3 Memory Kit,,Corsair,CMZ8GX3M1A1866C10,0700115305990,700115305990,DDR3-1866,8 GB,1866,10-11-10-30,1,
Corsair — 8GB DDR3 Memory Kit,$55.32 USD,Corsair,CMZ8GX3M1A1600C10B,5054484870548,843591036030,DDR3-1600,8 GB,1600,10-10-10-27,1,https://www.amazon.ca/Corsair-Vengeance-1600MHz-Desktop-CMZ8GX3M1A1600C10B/dp/B009M0TCBC?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B009M0TCBC
Corsair — 8GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ8GX3M2A1866C9R,0843591014137,843591014137,DDR3-1866,8 GB,1866,9-10-9-27,2,
Corsair — 8GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ8GX3M2A1600C9G,5054533394803,843591015424,DDR3-1600,8 GB,1600,9-9-9-24,2,
Corsair — 8GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ8GX3M2A1600C9R,5053313239037,843591014120,DDR3-1600,8 GB,1600,9-9-9-24,2,
Corsair — 8GB Dual Channel DDR3 Memory Kit,,Corsair,CMZ8GX3M2A1600C8R,5054533361980,843591014113,DDR3-1600,8 GB,1600,8-8-8-24,2,
Corsair — 8GB Dual Channel DDR3 Memory Kit,$50.04 USD,Corsair,CMZ8GX3M2A1600C9B,0809185813852,084359112270,DDR3-1600,8 GB,1600,9-9-9-24,2,https://www.amazon.ca/dp/B004QBUL1C?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Elite DDR3-1600 CL8,,Ballistix,BLE2CP4G3D1608DE1TX0,0649528755667,,DDR3-1600,8 GB,1600,,2,
Crucial Ballistix Elite DDR4-3000 CL15,$66.0 USD,Ballistix,BLE8G4D30AEEA,0649528778925,,DDR4-3000,8 GB,3000,,1,https://www.amazon.ca/Ballistix-Single-PC4-24000-288-Pin-Memory-BLE8G4D30AEEA/dp/B01GZ1QB3M?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GZ1QB3M
Crucial Ballistix Elite DDR4-3200 CL16,,Ballistix,BLE4G4D32AEEA,0649528778970,,DDR4-3200,4 GB,3200,,1,
Crucial Ballistix Elite series,,Crucial,BLE8G4D40BEEAK,0649528821225,,DDR4-4000,8 GB,4000,18-19-19-39,1,
Crucial Ballistix Elite series,$234.23 USD,Crucial,BLE2K8G4D40BEEAK,0649528821232,,DDR4-4000,16 GB,4000,18-19-19-39,2,https://www.amazon.ca/dp/B07V5KHNMG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Elite series,$278.09 USD,Crucial,BLE4K8G4D36BEEAK,0649528789600,,DDR4-3600,32 GB,3600,16-18-18,4,https://www.amazon.ca/dp/B07NPFPFZP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Crucial Ballistix Elite Series DDR4-2666, CL16 - 16 GB Kit",,Crucial,BLE2C8G4D26AFEA,0649528770578,,DDR4-2666,16 GB,2666,16-17-17,2,
"Crucial Ballistix Elite Series DDR4-2666, CL16 - 8 GB Kit",,Crucial,BLE2C4G4D26AFEA,0649528770523,,DDR4-2666,8 GB,2666,16-17-17,2,
"Crucial Ballistix Elite Series, DDR4-3000, CL15 - 8 GB Kit",$76.88 USD,Crucial,BLE2C4G4D30AEEA,0649528778888,,DDR4-3000,8 GB,3000,15-16-16,2,https://www.amazon.ca/Ballistix-Elite-PC4-24000-288-Pin-Memory/dp/B01H3P9CPS?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01H3P9CPS
"Crucial Ballistix Elite Series, DDR4-3200, CL16 - 8 GB Kit",,Crucial,BLE2C4G4D32AEEA,0649528778987,,DDR4-3200,8 GB,3200,16-18-18,2,
Crucial Ballistix Max RGB black,,Crucial,BLM2K16G44C19U4BL,0649528901286,,DDR4-4400,32 GB,4400,19-19-19-43,2,
Crucial Ballistix Sport AT,,Crucial,BLS4C16G4D26BFST,0649528786753,,DDR4-2666,64 GB,2666,16-18-18,4,
Crucial Ballistix Sport AT,,Crucial,BLS2C8G4D26BFSTK,0649528786692,,DDR4-2666,16 GB,2666,16-18-18,2,
Crucial Ballistix Sport AT,,Crucial,BLS16G4D30CEST,0649528786838,,DDR4-3000,16 GB,3000,17-19-19,1,
Crucial Ballistix Sport AT,$33.4 USD,Crucial,BLS8G4D26BFSTK,0649528786685,,DDR4-2666,8 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B07F6B9L4J?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$44.49 USD,Crucial,BLS8G4D30CESTK,0649528786784,,DDR4-3000,8 GB,3000,17-19-19,1,https://www.amazon.ca/dp/B07F6JPPJ4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$63.83 USD,Crucial,BLS16G4D26BFST,0649528786739,,DDR4-2666,16 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B07F6JCHQ4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$66.31 USD,Crucial,BLS2K8G4D26BFSTK,0649528786715,,DDR4-2666,16 GB,2666,16-18-18,2,https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS2K8G4D26BFSTK/dp/B07F6B1CVF?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07F6B1CVF
Crucial Ballistix Sport AT,$77.22 USD,Crucial,BLS2K8G4D30CESTK,0649528786814,,DDR4-3000,16 GB,3000,17-19-19,2,https://www.amazon.ca/dp/B07F6JPLJ2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$126.93 USD,Crucial,BLS4K8G4D26BFSTK,0649528786722,,DDR4-2666,32 GB,2666,16-18-18,4,https://www.amazon.ca/dp/B07F6JVFXH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$133.59 USD,Crucial,BLS2K16G4D26BFST,0649528786760,,DDR4-2666,32 GB,2666,16-18-18,2,https://www.amazon.ca/dp/B07F6JYTDH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT,$148.86 USD,Crucial,BLS4K8G4D30CESTK,0649528786821,,DDR4-3000,32 GB,3000,17-19-19,4,https://www.amazon.ca/dp/B07FJ23LG4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT series,$40.19 USD,Crucial,BLS8G4D32AESTK,0649528789228,,DDR4-3200,8 GB,3200,16-18-18,1,https://www.amazon.ca/dp/B07M5RMLQW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT series,$80.65 USD,Crucial,BLS16G4D32AEST,0649528789235,,DDR4-3200,16 GB,3200,16-18-18,1,https://www.amazon.ca/dp/B07M5RMK1T?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT series,$158.88 USD,Crucial,BLS4K8G4D32AESTK,0649528789259,,DDR4-3200,32 GB,3200,16-18-18,4,https://www.amazon.ca/dp/B07M5RMKFR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport AT series,$302.47 USD,Crucial,BLS4K16G4D32AEST,0649528789273,,DDR4-3200,64 GB,3200,16-18-18,4,https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS4K16G4D32AEST/dp/B07M5RMH14?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07M5RMH14
Crucial Ballistix Sport LT grey DDR4-2666 CL16,$37.57 USD,Ballistix,BLS2C4G4D26BFSB,0649528781635,,DDR4-2666,8 GB,2666,,2,https://www.amazon.ca/dp/B06XJ92MS8?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,,Crucial,BLS4C8G4D30BESBK,0649528784674,,DDR4-3000,32 GB,3000,16-18-18,4,
Crucial Ballistix Sport LT Series grey,$19.22 USD,Crucial,BLS4G4D240FSB,0649528771292,649528771292,DDR4-2400,4 GB,2400,16-16-16,1,https://www.amazon.ca/dp/B00UFBZOKK?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$35.99 USD,Crucial,BLS8G4D30AESBK,0649528788740,,DDR4-3000,8 GB,3000,15-16-16,1,https://www.amazon.ca/dp/B07MNJN8BB?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,$39.47 USD,Crucial,BLS8G4D30BESBK,0649528784650,,DDR4-3000,8 GB,3000,16-18-18,1,https://www.amazon.ca/dp/B07HP8PVVH?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$40.14 USD,Crucial,BLS8G4D32AESBK,0649528789105,,DDR4-3200,8 GB,3200,16-18-18,1,https://www.amazon.ca/dp/B07MNJSRYY?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,$64.79 USD,Crucial,BLS16G4D240FSB,0649528773821,649528773821,DDR4-2400,16 GB,2400,16-16-16,1,https://www.amazon.ca/dp/B0198X44VA?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$73.79 USD,Crucial,BLS2K8G4D30AESBK,0649528788764,,DDR4-3000,16 GB,3000,15-16-16,2,https://www.amazon.ca/dp/B07MGPH9R9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$80.38 USD,Crucial,BLS16G4D32AESB,0649528789112,,DDR4-3200,16 GB,3200,16-18-18,1,https://www.amazon.ca/dp/B07M5RLSG1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$80.54 USD,Crucial,BLS16G4D30AESB,0649528788757,,DDR4-3000,16 GB,3000,15-16-16,1,https://www.amazon.ca/dp/B07MK9VP5W?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,$80.9 USD,Crucial,BLS2K8G4D30BESBK,0649528784681,,DDR4-3000,16 GB,3000,16-18-18,2,https://www.amazon.ca/dp/B07HP87R9J?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,$82.07 USD,Crucial,BLS16G4D30BESB,0649528784803,,DDR4-3000,16 GB,3000,16-18-18,1,https://www.amazon.ca/dp/B07HP7ZZVP?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$144.34 USD,Crucial,BLS4K8G4D30AESBK,0649528788771,,DDR4-3000,32 GB,3000,15-16-16,2,https://www.amazon.ca/dp/B07M5RLNKG?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$152.18 USD,Crucial,BLS2K16G4D30AESB,0649528788788,,DDR4-3000,32 GB,3000,15-16-16,2,https://www.amazon.ca/dp/B07MNJGP3G?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey,$152.95 USD,Crucial,BLS2C16G4D30BESB,0649528784834,,DDR4-3000,32 GB,3000,16-18-18,2,https://www.amazon.ca/dp/B07HPBV5RT?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$171.48 USD,Crucial,BLS4K8G4D32AESBK,0649528789136,,DDR4-3200,32 GB,3200,16-18-18,4,https://www.amazon.ca/dp/B07MNJPFFF?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$297.4 USD,Crucial,BLS4K16G4D30AESB,0649528788795,,DDR4-3000,64 GB,3000,15-16-16,4,https://www.amazon.ca/dp/B07M9HZCRM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series grey,$302.47 USD,Crucial,BLS4K16G4D32AESB,0649528789150,,DDR4-3200,64 GB,3200,16-18-18,4,https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS4K16G4D32AESB/dp/B07MNJGP3D?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MNJGP3D
Crucial Ballistix Sport LT Series grey DDR4-2400,$34.81 USD,Crucial,BLS2K4G4D240FSB,0649528771315,,DDR4-2400,8 GB,2400,16-16-16,2,https://www.amazon.ca/dp/B00UFF7Y72?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey DDR4-2400,$36.15 USD,Crucial,BLS8G4D240FSBK,0649528778130,,DDR4-2400,8 GB,2400,16-16-16,1,https://www.amazon.ca/dp/B01M7STFAJ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey DDR4-2400,$78.74 USD,Crucial,BLS4K4G4D240FSB,0649528771339,,DDR4-2400,16 GB,2400,16-16-16,4,https://www.amazon.ca/dp/B00UFF84CQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
"Crucial Ballistix Sport LT Series grey DDR4-2400, CL16 - 16 GB Kit",$78.74 USD,Crucial,BLS4C4G4D240FSB,0649528771377,,DDR4-2400,16 GB,2400,16-16-16,4,https://www.amazon.ca/dp/B00UFF84CQ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series grey DDR4-2666,,Crucial,BLS2C8G4D26BFSBK,0649528781994,,DDR4-2666,16 GB,2666,16-18-18,2,
Crucial Ballistix Sport LT Series grey DDR4-2666,$67.21 USD,Crucial,BLS2K8G4D26BFSBK,0649528782014,,DDR4-2666,16 GB,2666,16-18-18,2,https://www.amazon.ca/Crucial-Ballistix-Desktop-Gaming-BLS2K8G4D26BFSBK/dp/B06XJ663W7?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XJ663W7
Crucial Ballistix Sport LT Series grey DDR4-2666,$68.77 USD,Crucial,BLS8G4D26BFSB,0649528781673,,DDR4-2666,8 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B01N6RVZDM?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$19.57 USD,Crucial,BLS4G4D240FSE,0649528777225,649528777225,DDR4-2400,4 GB,2400,16-16-16,1,https://www.amazon.ca/dp/B01DPZVP3W?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$19.62 USD,Crucial,BLS4G4D26BFSE,0649528781826,649528781826,DDR4-2666,4 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B01NASRCV5?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$34.09 USD,Crucial,BLS8G4D26BFSEK,0649528782083,,DDR4-2666,8 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B01N7RQLVZ?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series red,$37.3 USD,Crucial,BLS8G4D30AESEK,0649528788801,,DDR4-3000,8 GB,3000,15-16-16,1,https://www.amazon.ca/dp/B07M5RLKF1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT series red,$39.47 USD,Crucial,BLS8G4D32AESEK,0649528789167,,DDR4-3200,8 GB,3200,16-18-18,1,https://www.amazon.ca/dp/B07MGPK9JR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$40.19 USD,Crucial,BLS2K4G4D240FSE,0649528777317,,DDR4-2400,8 GB,2400,16-16-16,2,https://www.amazon.ca/dp/B01F4Z4OPW?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$64.91 USD,Crucial,BLS4K4G4D26BFSE,0649528781864,,DDR4-2666,16 GB,2666,16-18-18,4,https://www.amazon.ca/dp/B06XJ88NJ9?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$66.31 USD,Crucial,BLS16G4D240FSE,0649528777249,649528777249,DDR4-2400,16 GB,2400,16-16-16,1,https://www.amazon.ca/dp/B01DPSQPF2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$66.8 USD,Crucial,BLS2K8G4D240FSE,0649528778420,,DDR4-2400,16 GB,2400,16-16-16,2,https://www.amazon.ca/dp/B06XJ8SVWX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$66.81 USD,Crucial,BLS16G4D26BFSE,0649528782267,649528782267,DDR4-2666,16 GB,2666,16-18-18,1,https://www.amazon.ca/dp/B01N7RQ882?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
Crucial Ballistix Sport LT Series red,$71.64 USD,Crucial,BLS4K4G4D240FSE,0649528777348,,DDR4-2400,16 GB,2400,16-16-16,4,https://www.amazon.ca/dp/B01EGNCKLI?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
